title,text,latitude,longitude,city_text,date_posted,date_updated,price,deleted,sqft,bedrooms,bathrooms,pets,laundry,parking,craigslist,place,city,state,county
"$3580 / 623ft2 - Large studio apartment with sunny SW facing views! (SOMA / south beach)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Call Us Today   show contact info

	Enjoy this beautifully finished apartment; includes Wirlpool appliances, hard surface flooring throughout and Mitsubishi thermostat for AC/Heat.   More than a studio can offer...perfect for your trendy pad in San Francisco.  
	Situated in the established neighborhood of SoMa, ajacent to the trendy Design District, 855 Brannan lies tantalizingly close to some of San Francisco's finest shopping and dining destinations. Our community offers convenient access to both Hwy 80 and 280. 

This inviting gated community will feature manicured grounds with a beautiful Redwood Grove consisting of 14 real redwood trees, a courtyard promenade lined with palm trees and a private modern landscaped courtyard. Not to mention an on-site exercise/weight room, professional, on-site management, and 24-hour emergency maintenance. 

Thoughtfully designed home plans, all with well-appointed kitchens, and expansive closet space. Offering the comfort, convenience, and value you've been seeking.
	Office Hours
				Monday: 09:00 AM   - 06:00 PM  
				Tuesday: 09:00 AM   - 06:00 PM  
				Wednesday: 10:00 AM   - 06:00 PM  
				Thursday: 09:00 AM   - 07:00 PM  
				Friday: 09:00 AM   - 06:00 PM  
				Saturday: 09:00 AM   - 06:00 PM  
				Sunday: 09:00 AM   - 06:00 PM  
	855 Brannan Apartments
	855 Brannan St
	More Photos http://www.equityapartments.com/san-francisco/soma/855-brannan-apartments?ilsid=93",37.772065000000005,-122.404452,SOMA / south beach,2018-10-13 09:53:32,,3580.0,False,623.0,0.0,1.0,both,in-unit,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$1850 / 570ft2 - Large Studio Available #26 (downtown / civic / van ness)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Large Studio apartment available in the Downtown/Civic Center area.  Newly remodeled and painted. Refinished Hardwood floors, Mini-blind windows, Large walk-in closet, new kitchen cabinets and new refrigerator, gas kitchen. Nearby Geary Blvd and Polk Corridor stores, restaurants, and shops.  Conveniently located near No. 38 Geary Muni lines to travel downtown.  Or can walk to Union Square or to Civic Center in 15 minutes.
Other Details: 
1 Year lease required. 
Security Deposit is 1.5X Monthly Rent. 
No Pets. 
Tenant pays for P.G.&E utility. 
Street parking only. 
No Smoking In the Apartment Building.
**NOTE: THERE IS NO COMCAST CABLE OR AT&T U-VERSE HIGH SPEED INTERNET AVAILABLE TO MOST OF THE LOWER NOB HILL/TENDERLOIN AREA.  THERE IS REGULAR SPEED INTERNET AVAILABLE  THROUGH AT&T ONLY TO THIS BUILDING.
For an appointment, please call Wayne at  show contact info
. Thanks.",37.78652,-122.41480700000001,downtown / civic / van ness,2018-09-29 10:58:21,2018-10-11 15:59:07,1850.0,False,570.0,0.0,1.0,none,none,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$1925 / 540ft2 - LARGE STUDIO IN BEAUTIFUL DOWNTOWN SAN FRANCISCO BUILDING (downtown / civic / van ness)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
LARGE STUDIO IN
BEAUTIFUL DOWNTOWN SAN FRANCISCO BUILDING
400 Hyde St
Available Now
* 6th Floor Unit 
* Large Living Room
* Large Closet 
* Large Kitchen & Dinette
* Hardwood Floors
* Laundry in Building
* 24 Hour On-Site Manager
* 12 Month Rental Agreement
* The Security Deposit is 1 Month's Rent +  Anywhere 
   Between $300 and $1000 depending on your credit report
* Heat, Water and Garbage Included
* Sorry No Pets
* Conveniently located near financial district,shopping, 
   Hastings Law School, Academy of Art College and Bus Line!
* Parking garages nearby
OPEN HOUSE: 
Saturday   12-2:30pm
Sunday      12-3pm
Press #102 at the front door for the manager
FOR MORE INFORMATION OR TO SCHEDULE A VIEWING CALL AL AT  show contact info",37.784449,-122.416072,downtown / civic / van ness,2018-09-21 19:31:51,2018-10-12 16:44:11,1925.0,False,540.0,0.0,1.0,none,shared,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$1875 / 540ft2 - LARGE STUDIO IN BEAUTIFUL DOWNTOWN SAN FRANCISCO BUILDING (downtown / civic / van ness)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
LARGE STUDIO IN
BEAUTIFUL DOWNTOWN SAN FRANCISCO BUILDING
400 Hyde St
Available Now
* 2nd Floor Unit 
* Large Living Room
* Large Closet 
* Large Kitchen & Dinette
* Hardwood Floors
* Laundry in Building
* 24 Hour On-Site Manager
* 12 Month Rental Agreement
* The Security Deposit is 1 Month's Rent +  Anywhere 
   Between $300 and $1000 depending on your credit report
* Heat, Water and Garbage Included
* Sorry No Pets
* Conveniently located near financial district,shopping, 
   Hastings Law School, Academy of Art College and Bus Line!
* Parking garages nearby
OPEN HOUSE: 
Saturday   12-2:30pm
Sunday      12-3pm
Press #102 at the front door for the manager
FOR MORE INFORMATION OR TO SCHEDULE A VIEWING CALL AL AT  show contact info",37.784449,-122.416072,downtown / civic / van ness,2018-09-21 19:32:46,2018-10-12 16:43:09,1875.0,False,540.0,0.0,1.0,none,shared,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$1950 / 585ft2 - LARGE STUDIO IN BEAUTIFUL DOWNTOWN SAN FRANCISCO BUILDING (downtown / civic / van ness)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
LARGE STUDIO IN
BEAUTIFUL DOWNTOWN SAN FRANCISCO BUILDING
400 Hyde St
Available Now
* 6th Floor Unit 
* Large Living Room
* Large Closet 
* Large Kitchen & Dinette
* Hardwood Floors
* Laundry in Building
* 24 Hour On-Site Manager
* 12 Month Rental Agreement
* The Security Deposit is 1 Month's Rent +  Anywhere 
   Between $300 and $1000 depending on your credit report
* Heat, Water and Garbage Included
* Sorry No Pets
* Conveniently located near financial district,shopping, 
   Hastings Law School, Academy of Art College and Bus Line!
* Parking garages nearby
OPEN HOUSE: 
Saturday   12-2:30pm
Sunday      12-3pm
Press #102 at the front door for the manager
FOR MORE INFORMATION OR TO SCHEDULE A VIEWING CALL AL AT  show contact info",37.784449,-122.416072,downtown / civic / van ness,2018-09-28 19:39:03,2018-10-12 16:45:00,1950.0,False,585.0,0.0,1.0,none,shared,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$2450 / 550ft2 - Large studio suite in NOPA (alamo square / nopa)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
This a large private suite which includes a bedroom, sitting area, private bathroom and a second room with a small kitchenette, but no stove.
Alot of windows provide a very bright and light space.  This is the middle floor a large Victorian that is in NOPA and the building is secured by a gated entrance.",37.778511,-122.44021299999999,alamo square / nopa,2018-10-13 16:36:40,,2450.0,False,550.0,,,none,none,none,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$2319 / 550ft2 - Large studio with dishwasher & walk in closet (downtown / civic / van ness)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Community Amenities
•	Unfurnished Apartments
•	Controlled Access with 24hr Security Patrol
•	Fitness Center/Heated Swimming Pool/Spa
•	Laundry Facilities On-Site
•	Gated Parking Available
•	Expertly Managed & Maintained
Apartment Amenities
•	Carpets Throughout
•	Breakfast Nook
•	Full Bathroom
•	Generous Closet Space
•	Bay Windows with an Amazing Nob Hill View
When you want to live in the center of San Francisco, this is the apartment rental choice for you located at 888 O'Farrell St. Our luxury apartments offer a heated swimming pool and state-of-the-art fitness center.  Every modern convenience can be found in each and every one of our beautiful apartment rentals.  
Don't miss this opportunity. Call today to schedule a tour of your new home at  show contact info
. For more information about this property, please visit us at www.888ofarrellapts.com or www.trinitysf.com.
* No pets allowed.
* Please note photos used may not be of the exact apartment available.
* Features may not be available in all units.
* Smoking optional building.",37.78519,-122.41897,downtown / civic / van ness,2018-10-15 09:19:45,,2319.0,False,550.0,0.0,1.0,none,shared,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$2950 / 560ft2 - Large studio with laundry near transit (noe valley)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
**Rare Noe Valley Studio **
Very sunny and modern, this studio is nearly 600 square feet and features hardwood floors, a huge closet, new kitchen, and washer and dryer in the unit. Building is between Dolores and Church so it is close to the J-Church, 24 bus line and many tech buses. Easy access to 280 for commuters. Built-in microwave, dishwasher, bathtub with shower. Copper countertops! Furnishings in photos are not included.
Unit is at street level with only one apartment above. Courtyard entrance. Quiet neighborhood. Street parking is not difficult.
$2950 per month plus utilities (gas, electric, garbage). Landlord pays for water.  Please text/email for address. 
Now for the details: no pets, no smoking, $4000 security deposit, $45 application fee. This unit does NOT have a traditional oven. It has a gas cooktop and a convection oven is part of the microwave. You will still be able to bake bread.  Unit is subject to rent control laws so once you are in, you have full tenants' rights.",37.744636,-122.42445900000001,noe valley,2018-10-10 12:59:26,,2950.0,False,560.0,0.0,1.0,none,in-unit,street,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$3700 / 1br - 1086ft2 - Large Sunlit 1BD+Den/2BTH with Stunning Views (downtown / civic / van ness)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Sunlit, bright and spacious 1 bedroom + den apartment in Cathedral Hill offering an expansive open concept floor-plan, tons of windows, white on white kitchen with stainless steel appliances and, great closet space! Additional features include hardwood floors and large private balcony with stunning panoramic city views!

Lease Terms
12 Months


Details
1 Bed + Den/ 2 Bath
     in  Cathedral Hill/Lower Pacific Heights
  Rent: $3,700 /month
  Security deposit: 1.5x monthly rent 
  Application fee: $40 per applicant
  880 square feet
  Pets Allowed: Cats & Dogs (considered based on pet restrictions, management approval & increased deposit)
Amenities
Balcony
  
  Central Heat
  
  Deck
  
  Dishwasher
  
  Hardwood Floor
  
  High Ceilings
 
  On Site Laundry

 24 hour attended lobby 

 Discounted membership to on site gym ""Fit 1333"" - $45/month fee for residents

 Parking available for $275/month

 Bicycle parking based on availability
  
Neighborhood:
Prime location! Easy walk to Hayes Valley, Mid Market, Civic Center, SOMA, shops on Fillmore, Japantown, Pacific Heights & Union Square, all offering an unlimited variety of restaurants, shops, cafes and markets including Whole Foods, Trader Joe's and Safeway  
  Easy access to FiDi, Union Square, freeway access, Civic Center Bart station, shuttle buses and MUNI.
  
Walk score 96. Transit score 100.
Contact
 Alexandr Metlinski

AMSI / Leasing / Relocation
show contact info

show contact info


DRE # 02043065

Chris Todd

AMSI / Leasing / Property Management
show contact info

show contact info


DRE # 02016851",37.785589,-122.425096,downtown / civic / van ness,2018-10-15 07:58:27,,3700.0,False,1086.0,1.0,2.0,both,shared,,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
"$5200 / 4br - 2500ft2 - Large, Sunny Portola 4 BDRM - Garage, Yard (portola district)
  
    
    hide this posting
  
  
    
    unhide","QR Code Link to This Post
            
        
Located in SF's sunny Portola district, this large corner lot house includes a garage and garden. 
3 bedrooms upstairs, with a master suite/playroom on the ground floor that has garage/garden access. Washer/dryer in garage. Hardwood parquet floors throughout. Cute garden with patio.
Three blocks from McLaren Park, which has acres of open space, views, and playgrounds. Plenty of street parking, and convenient for freeway access to the peninsula, downtown SF, or East Bay. Nearby public transportation: Muni 44 O'Shaughnessy and 54 Felton buses.
1 year lease, first month's rent and security deposit ($5,000) due at signing. Separate pet security deposit.
Please email us, text or call for more information, or to schedule a visit.
Upstairs Bedrooms (3)
-Large bedroom with closet
-Medium large bedroom with closet
-Small bedroom with closet
Living Room
-Gas fireplace
-Large picture windows with custom wood blinds
Dining Room
-Large operable French (door) window
Kitchen
- Separate eating room
- Stainless steel appliances; dishwasher, refrigerator/ w icemaker and filtered water
- Wood Counters
- Hot water dispenser
- Hardwood floors throughout
Downstairs
Large master suite with private full bathroom (just renovated)
-Washer dryer (shared)
-Garage parking (1 car)
-Storage
-Garage and garden access
Garden
-Built in benches with concrete patio",37.727627000000005,-122.4189,portola district,2018-10-08 13:20:12,2018-10-15 11:16:42,5200.0,False,2500.0,4.0,2.0,both,shared,garage,sfbay_sfc,San Francisco,San Francisco,CA,San Francisco
